PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-2565,VICTOR & LESLIE ROBERTS,KELEVI CELLARS,2850 EL POMAR DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-2706,"BELLA LUNA WINERY, INC.",BELLA LUNA WINERY,1850 TEMPLETON RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-21801,NIELS UDSEN AND BERIT UDSEN,BETHEL ROAD VINEYARDS,1266 N BETHEL RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-17725,"ARMSTRONG VINEYARDS, INC.",EPOCH ESTATE WINES,7575 YORK MOUNTAIN RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-21291,"OPOLO WINES, LP, OPOLO MANAGEMENT LLC, GP",,45 N MAIN ST,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-17342,"ARON HILL VINEYARDS, INC.",ARON HILL VINEYARDS,3745 W HIGHWAY 46,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-22740,"ZANOLI WINE SERVICES, LLC",ZANOLI WINES,1850 TEMPLETON RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-20062,PEACHY CANYON WINERY,,1480 N BETHEL RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-17782,BRANDON M. SIMONDS AND MICHAEL T. SIMONDS,BRANDON MICHAEL SIMONDS CELLARS,3939 EL POMAR DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-17217,"RAMBERG VINEYARDS, LLC",VENTEUX VINEYARDS,1795 LAS TABLAS RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-22433,CHRISTOPHER J. FERRARA,,1873 TEMPLETON RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-20044,"Q4X, INC.",CYPHER WINERY,3750 W HWY 46,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-23735,REPUBLIC OF PINK INC,REPUBLIC OF PINK,5036 S EL POMAR RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-20236,"PASOPORT WINE COMPANY, INC.",,95 BOOKER RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-21969,SEVEN ANGELS CELLARS LLC,SEVEN ANGELS,830 TEMPLETON RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-23667,CANNED FUN LLC,PORCH POUNDER,45 N MAIN ST BLDG 2,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-23710,"HOLLYHOCK LODGE, LLC",,3070 LIMESTONE WAY UNIT C,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22815,RICHARD LOUIS KLENDER,KLENDER CELLARS,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22581,"RILEY WINES, LLC",HUBBA WINES,2929 LIMESTONE WAY UNIT B,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-23090,"EVERYDAY BRANDS GROUP, INC.",ANYDAY BRANDS,3005 LIMESTONE WAY UNIT A,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22954,"COPIA VINEYARDS AND WINERY, LLC",COPIA VINEYARDS,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22322,SANS LIEGE INC.,SANS LIEGE WINES,2995 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22321,GARY KRAMER & LAURA GULIHUR KRAMER,VILLA SAN MIGUEL VINEYARDS AND ORCHARDS,2127 VANDERLIP CT UNIT C,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22347,MYSTIC HILLS VINEYARD INC,MYSTIC HILLS VINEYARD,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-21065,"BACANAL USA, INC.",BACANAL WINERY,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22058,FLY BY NIGHT SPIRITS LLC,MISSION-TRAIL CIDER CO.,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-21091,"FLOATING FEATHER CELLARS, LLC",LEVO WINE,2975 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-22068,RYAN ANDREW BERG & JACQUILINE MARIE PAILING,ALTHEA ESTATES,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-21421,VALEN ESTATES LLC,VALEN ESTATES,2500 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-21380,"CHATEAU LETTAU, LLC",CHATEAU LETTAU,3230 RIVERSIDE AVE UNIT 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-21953,"LEFONDUSAC, INC.",LEFONDUSAC,2929 LIMESTONE WAY UNIT B,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY
CA-W-23057,"MCBRIDE SISTERS COLLECTIONS, INC.",MCBRIDE SISTERS COLLECTIONS,4910 EDNA RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO COUNTY
CA-W-22487,SCAR OF THE SEA WINES LLC,SCAR OF THE SEA,271 TANK FARM RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO COUNTY
CA-W-22576,RYAN PACE & NATALIE SIDDIQUE,OUTWARD WINES,271 TANK FARM RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO COUNTY
CA-W-23704,GAVEL TO GAVEL LLC,,271 TANK FARM RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO COUNTY
CA-W-23815,"LA LOMITA RANCH, LLC",LA LOMITA RANCH,271 TANK FARM RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO COUNTY
CA-W-23905,AVELLA LLC,RANCHITA CANYON VINEYARD,3439 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO COUNTY
CA-W-21742,"TOLLIVER RANCH BRANDS, LLC",TOOTH AND NAIL WINE COMPANY,3090 & 3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OPISPO
CA-W-21759,TRES NINOS VINEYARD LLC,DEPAOLA VINEYARDS,2540-2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OPISPO
CA-W-23395,"BARBIERI WINE COMPANY, LLC",BARBIERI WINE COMPANY,100 LOS PADRES WAY STE 3,BUELLTON,CA,93427,SAN LUIS OSBISPO
CA-W-23451,THE FABLEIST WINE COMPANY,FABLEIST WINE CO,5036 S EL POMAR RD,TEMPLETON,CA,93465,SAN LUIS OSBISPO
CA-W-23282,"DONESA, LLC",DONESA WINERY,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OSBISPO COUNTY
CA-W-23204,BUSHONG VINTAGE COMPANY LLC,BUSHONG VINTAGE COMPANY,6994 ESTRELLA RD,SAN MIGUEL,CA,93451,SAN LUIS OSBISPO COUNTY
CA-W-16092,"WAXWING WINE CELLARS, INC.",WAXWING WINE CELLARS,111 INDUSTRIAL WAY #8,BELMONT,CA,94002,SAN MATEO
CA-W-16775,OLD WORLD SPIRITS L.L.C.,OLD WORLD SPIRITS,121 INDUSTRAIL RD #3 AND #4,BELMONT,CA,94002,SAN MATEO
CA-W-15143,LIQUID SKY VINEYARDS,,20075 S CABRILLO HWY,HALF MOON BAY,CA,94019,SAN MATEO
CA-W-16833,TROJAK-KNIER LLC,TK WINERY,151 HARVARD AVE STE A AND B,HALF MOON BAY,CA,94019,SAN MATEO
CA-W-17406,"AMARI CELLARS, LLC",AMARI CELLARS,1790 FOREST VIEW AVE,HILLSBOROUGH,CA,94010,SAN MATEO
CA-W-21053,"CLOS DE LA TECH, LLC",CLOS DE LA TECH,1000 FERN HOLLOW RD,LA HONDA,CA,94020,SAN MATEO
CA-W-2999,"WOODSIDE VINEYARDS, LLC",WOODSIDE VINEYARDS,205 CONSTITUTION DR,MENLO PARK,CA,94025,SAN MATEO
CA-W-17696,TRIPLE J CELLARS LLC,,901 PALMETTO AVE,PACIFICA,CA,94044,SAN MATEO
CA-W-2935,"THOMAS FOGARTY WINERY, LLC",THOMAS FOGARTY WINERY,5937 ALPINE RD,PORTOLA VALLEY,CA,94028,SAN MATEO
CA-W-16094,PORTOLA VINEYARDS LLC,,850 LOS TRANCOS RD,PORTOLA VALLEY,CA,94028,SAN MATEO
CA-W-20187,MARTELLA LLC,MARTELLA WINES,5937 ALPINE RD,PORTOLA VALLEY,CA,94028,SAN MATEO
CA-W-15256,"POST & TRELLIS, INC.",LA HONDA WINERY,2645 FAIR OAKS AVE,REDWOOD CITY,CA,94063,SAN MATEO
CA-W-23627,"BREW4U, LLC","BREW4U, LLC",935 WASHINGTON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-3342,"DOMINICK CHIRICHILLO WINES ""LLC""",DOMINICK CHIRICHILLO WINES,1697 INDUSTRIAL RD,SAN CARLOS,CA,94070,SAN MATEO
CA-W-20182,"BEAN CREEK WINERY, LLC",ROUDON-SMITH WINERY,1697 INDUSTRIAL RD,SAN CARLOS,CA,94070,SAN MATEO
CA-W-22448,"SAVAGE WINE, LLC.",,1001 WASHINGTON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-22627,"HUNTER DEHAVEN WINERY, LLC",,915 WASHINTGON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-22458,"VINSMITH, LLC",ATSINA CELLARS,1001 WASHINGTON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-16905,GEORGE BENJAMIN LAMOTTE III,LAMOTTE CELLARS,1697 INDUSTRIAL RD,SAN CARLOS,CA,94070,SAN MATEO
CA-W-16166,"CLOS DE LA TECH, LLC",CLOS DE LA TECH,1697 INDUSTRIAL RD UNIT 2,SAN CARLOS,CA,94070,SAN MATEO
CA-W-21302,ANDREW JAMES WESOLEK,WESOLEK VINEYARD,1001 WASHINGTON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-21598,GLORIA J DESIGNS LLC,GLORIA J WINES,1697 INDUSTRIAL RD,SAN CARLOS,CA,94070,SAN MATEO
CA-W-21215,DAVID AND KIM VANCE,ZOETIC WINES,1001 WASHINGTON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-21464,FLYING SUITCASE WINES LLC,,915 WASHINGTON ST,SAN CARLOS,CA,94070,SAN MATEO
CA-W-23988,"47 HILLS BREWING COMPANY, LLC",47 HILLS BREWING COMPANY,137 S LINDEN AVE,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO
CA-W-22808,MICHAEL PATRICK RATKA,SPLIT BARREL CIDER,285 ALLEN RD,WOODSIDE,CA,94062,SAN MATEO
CA-W-15632,GBH VINEYARD LLC,,100 PHILLIP RD,WOODSIDE,CA,94062,SAN MATEO
CA-W-17670,WOODSIDE FARM VINEYARD LLC,WOODSIDE FARM VINEYARD,1 VINTAGE CT,WOODSIDE,CA,94062,SAN MATEO
CA-W-1859,"JARED A. ANDERSON (GP), SPECTRUM VINTAGES LTD (LP)",CHAINE D'OR VINEYARDS,140 SUNRISE DR,WOODSIDE,CA,94062,SAN MATEO
