PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY,Latitude,Longitude
CA-W-21789,FOUR BROTHERS WINERY LLC,FOUR BROTHERS WINE CO.,300 NORTH G ST UNIT C,LOMPOC,CA,93436,SANTA BARBARA,34.642379,-120.4562408
CA-W-23152,"KROHAM, LLC",SANT WINES,300 S LEWIS RD,CAMARILLO,CA,93012,,34.2111637,-119.0343656
CA-W-22427,"SSG DIGITAL CONCEPTS, LLC",VIBE WINES,300 S LEWIS RD UNIT C,CAMARILLO,CA,93012,VENTURA,34.2111637,-119.0343656
CA-W-1210,"THE DAUME WINERY, INC.",THE DAUME WINERY,300 S LEWIS ST UNIT C,CAMARILLO,CA,93012,VENTURA,34.2163937,-119.0376023
CA-W-2996,"STAR CANYON, LLC",CALAVERAS CREEK WINERY,300 STAR CANYON TRL,SHEEP RANCH,CA,94702,CALAVERAS,38.1861024,-120.4835233
CA-W-15505,"SOUTH BAY WINE GROUP, LLC",CASTLE ROCK WINERY,300 VIA ARCHIMEDES,GEYSERVILLE,CA,95441,SONOMA,38.6791983,-122.8878361
CA-W-22634,"SLJ GROUP, INC.",LIONSTONE INTERNATIONAL,300 VIA ARCHIMEDES,GEYSERVILLE,CA,95441,SONOMA,38.6791983,-122.8878361
CA-W-23214,"LAS POSITAS COLLEGE VITICULTURE & ENOLOGY FOUNDATION, INC.",CAMPUS HILL WINERY,3000 CAMPUS HILL DR UNIT 806,LIVERMORE,CA,94551,ALAMEDA COUNTY,37.7108595,-121.8004765
CA-W-20371,"ALL QA PRODUCTS, LLC",WHISPERHILL VINEYARD,3000 GOPHER HOLE RD,SOMERSET,CA,95684,EL DORADO,38.6500601,-120.685614
CA-W-2855,"PRIDE MOUNTAIN VINEYARDS, LLC",PRIDE MOUNTAIN VINEYARDS AT HISTORIC SUMMIT RANCH,3000 SUMMIT TRAIL,SANTA ROSA,CA,95404,SONOMA,38.5258334,-122.5629093
CA-W-21214,"SIMAINE CELLARS, LLC",SIMAINE CELLARS,3001 S STATE ST STE 42,UKIAH,CA,95482,MENDOCINO,39.111575,-123.1968668
CA-W-22729,"SILVER OAK WINE CELLARS, LLC",SILVER OAK WINE CELLARS,3004 WESTSIDE RD,HEALDSBURG,CA,95448,SONOMA,38.578,-122.875111
CA-W-23090,"EVERYDAY BRANDS GROUP, INC.",ANYDAY BRANDS,3005 LIMESTONE WAY UNIT A,PASO ROBLES,CA,93446,SAN LUIS OBISPO COUNTY,35.5768266,-120.6910138
CA-W-3194,"SILKWOOD WINES, LLC.",SILKWOOD WINES,3006 YOSEMITE BLVD BLDG G,MODESTO,CA,95354,STANISLAUS,37.6372248,-120.9383298
CA-W-16688,BLOSSOM HILL LLC,BLOSSOM HILL,"3006 YOSEMITE BLVD BLDG G, SU",MODESTO,CA,95354,STANISLAUS,37.6372248,-120.9383298
CA-W-23423,"TRINITY COUNTY BREWING COMPANY, LLC",SENESCENCE CIDERS,301 MAIN ST,WEAVERVILLE,CA,96093,TRINITY,40.7358865,-122.9443171
CA-W-16422,MASUT WINE COMPANY LLC,MASUT WINE COMPANY,301 REEVES CANYON RD,REDWOOD VALLEY,CA,95470,MENDOCINO,39.273885,-123.2613549
CA-W-16098,"YOKAYO WINE COMPANY, INC.",YOKAYO WINE COMPANY,301 W LAKE MENDOCINO DR,UKIAH,CA,95482,MENDOCINO,39.1937179,-123.216378
CA-W-23367,"GLEASON FAMILY VINEYARDS, LP",GLEASON FAMILY VINEYARDS,3010 ROBLAR AVE,SANTA YNEZ,CA,93460,SANTA BARBARA COUNTY,34.6478456,-120.0961296
CA-W-16109,"JACKSON FAMILY WINES, INC.",FREEMARK ABBEY,3022 SAINT HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.5255028,-122.4964743
CA-W-23840,PINNACLES BREWING COMPANY LLC,PINNACLES BREWING COMPANY,3028 CIENEGA RD,HOLLISTER,CA,95023,SAN BENITO,36.8193227,-121.4062288
CA-W-2458,"STORRS WINERY & VINEYARD, LTD.",STORRS WINERY,"303 POTRERO ST STE 35, 8",SANTA CRUZ,CA,95060,SANTA CRUZ,36.9822072,-122.0309589
CA-W-22613,STEPHENS RANCH LLC,DUELING DOGS BREWING COMPANY,3030 BARRETT PARK LN,LINCOLN,CA,95648,PLACER,38.9288504,-121.2390731
CA-W-16088,"LAVENDER RIDGE VINEYARD, INC.",LAVENDER RIDGE VINEYARD,3030 HUNT RD,COPPEROPOLIS,CA,95228,CALAVERAS,38.0514579,-120.702624
CA-W-1435,TALLEY VINEYARDS,TALLEY VINEYARDS,3031 LOPEZ DR,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,35.1786894,-120.5241314
CA-W-21708,"PORTER-BASS, LLC",PORTER-BASS VINEYARDS,3033 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA,38.4645554,-122.743246
CA-W-22306,"PVCS, LLC",BOM VINHO! VINEYARD,3040 OMO RANCH RD,FAIR PLAY,CA,95684,EL DORADO COUNTY,38.568602,-120.698784
CA-W-20271,WILLOW SPRINGS COMPANY,WILLOW SPRINGS VILLAGE,3045 B 90TH ST W,ROSAMOND,CA,93560,KERN,34.864375,-118.2914197
CA-W-21987,PONDEROSA WINERY LLC,CIELO ESTATE,3046 PONDEROSA RD,SHINGLE SPRINGS,CA,95682,USA,38.6932656,-120.9425576
CA-W-21132,DUE RAGAZZE VINEYARDS LLC,DUE RAGAZZE VINEYARDS,3046 PONDEROSA RD,SHINGLE SPRINGS,CA,95682,,38.6932656,-120.9425576
CA-W-15633,GEORGE COLLINS GILPATRICK,RANCHO VENTAVO CELLARS,3046 VENTAVO DR,MOORPARK,CA,93021,VENTURA,34.2603039,-118.9388345
CA-W-16916,"TURKOVICH FAMILY WINES, LLC",PEEKABOO HILLS WINERY,30471 BUCKEYE RD,WINTERS,CA,95694,YOLO,38.5541002,-121.9438002
CA-W-17104,SHELDON HAYNIE & JANE MIKA-HAYNIE,LIGHTHEART CELLARS,305 ROOSEVELT AVE,SAN MARTIN,CA,95046,SANTA CLARA,37.0871356,-121.6166104
CA-W-17395,"WILLIAM S. POWELL, JR. AND KIMBERLEE B. POWELL",POWELL MOUNTAIN CELLARS,3050 BLUE ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5761895,-120.6890279
CA-W-21661,"KEOLA, LLC",AARON WINES,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,USA,35.5761462,-120.6902857
CA-W-23345,SUNCROWN CELLARS LLC,LEVERAGE WINES,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5761462,-120.6902857
CA-W-17732,PHARAOHMOANS LLC,PHARAOHMOANS,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5761462,-120.6902857
CA-W-3119,GARRY & NANCY RODRIGUE,RODRIGUE MOLYNEAUX WINERY,3053 MARINA AVE,LIVERMORE,CA,94550,ALAMEDA,37.6541526,-121.7571793
CA-W-17510,"SHIISA CELLARS, LLC",SHIISA CELLARS,3055 OLD SONOMA RD,NAPA,CA,94558,NAPA,38.287239,-122.313411
CA-W-22367,ROBERT J. EARLY,MAJESTIC OAK FAMILY CELLARS,3058 CROSSROADS DR,REDDING,CA,96003,SHASTA,40.5611926,-122.2983194
CA-W-16169,EDOUARD ROCCO GIESSINGER,GIESSINGER CELLARS,3059 WILLOW LN,THOUSAND OAKS,CA,91361,VENTURA,34.1668033,-118.84004
CA-W-20481,"DESPARADA WINES, LLC",DESPARADA,3060 LIMESTONE WAY,PASO ROBLES,CA,93466,SLO,35.5758886,-120.6903755
CA-W-24059,JANE WILLHEIM,LUMINA WINES,3060 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5758886,-120.6903755
CA-W-16866,FARINHA FAMILY WINERY LLC,CANTE AO VINHO,3065 WINTUN WAY,WHEATLAND,CA,95692,YUBA,39.0468505,-121.3374626
CA-W-16851,"22 HUNDRED CELLARS, INC.",FIELD RECORDINGS,3070 LIMESTONE RD UNIT C,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5754484,-120.6902183
CA-W-17235,MALDONADO WINES LLC,MALDONADO VINEYARDS,3070 OLD LAWLEY TOLL RD,CALISTOGA,CA,94515,NAPA,38.6092982,-122.5923302
CA-W-16350,"RIOS WINE COMPANY, LLC",RIOS WINE COMPANY,3070 OLD LAWLEY TOLL RD,CALISTOGA,CA,94515,NAPA,38.6092982,-122.5923302
CA-W-15031,DONALD M. SANDERS,ACCIDENTAL WINERY,30718 MESA CREST RD,VALLEY CENTER,CA,92082,SAN DIEGO,33.272457,-117.060585
CA-W-16955,ERTUGRUL SEVTAP,SEVTAP WINERY,308 N 9TH ST STE A,LOMPOC,CA,93436,SANTA BARBARA,34.6422745,-120.4377885
CA-W-23510,ERTUGRUL SEVTAP,SEVTAP CELLARS,308 N 9TH ST STE B,LOMPOC,CA,93436,SANTA BARBARA,34.6422745,-120.4377885
CA-W-22142,"SAUCELITO CANYON, INC. GP SAUCELITO CANYON LP",SAUCELITO CANYON VINEYARD,3080 BIDDLE RANCH RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,35.2195967,-120.6012511
CA-W-17573,"HTR, LLC",HILL TOP WINERY,30801 VALLEY CENTER RD,VALLEY CENTER,CA,92082,SAN DIEGO,33.2281084,-116.9862709
CA-W-21742,"TOLLIVER RANCH BRANDS, LLC",TOOTH AND NAIL WINE COMPANY,3090 & 3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OPISPO,35.5742088,-120.7330695
CA-W-1755,DANIEL THEODORE SCHOENFELD,WILD HOG VINEYARD,30904 KING RIDGE RD,CAZADERO,CA,95421,SONOMA,38.6216749,-123.2424233
CA-W-22125,"OCRW, INC.",OLD CREEK RANCH WINERY,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5742088,-120.7330695
CA-W-23808,ORION WICK STANG,ORIONWINES,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5742088,-120.7330695
CA-W-21221,"VALLEY VIEW VINTNERS, INC.",VALLEY VIEW VINTNERS,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5742088,-120.7330695
CA-W-22499,DANIEL M. RODRIGUES AND KIMBERLY J. RODRIGUES,VIGO CELLARS,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5742088,-120.7330695
CA-W-16596,MANZONI ESTATE VINEYARD LLC,MANZONI ESTATE VINEYARD,30981 RIVER RD,SOLEDAD,CA,93960,MONTEREY,36.4722911,-121.4676519
CA-W-21579,PAUL NELSON ARDZROONI AND GENEVIEVE ROSE ARDZROONI,WENDLING VINEYARDS,31 TERRACE DR,CALISTOGA,CA,94515,NAPA,38.575727,-122.5853248
CA-W-22031,"TRUE BELIEVER, LLC","TRUE BELIEVER, IIC",3100 & 3248 RANCHO TEPUSQUET RD,SANTA MARIA,CA,93454,SANTA BARBARA,34.9021204,-120.2965804
CA-W-21600,"LYNNTON ENTERPRISES, LP",WING CANYON VINEYARD,3100 MT. VEEDER RD,NAPA,CA,94558,NAPA,38.3742349,-122.4196093
CA-W-22500,"ALPHAWOLF RANCH, LLC",ALPHAWOLF RANCH,3104 E REDWOOD RD E,NAPA,CA,94558,USA,38.321289,-122.3435767
CA-W-16262,PETER RENWICK THOMPSON,ANDREW GEOFFREY VINEYARD,3104 REDWOOD RD,NAPA,CA,94558,NAPA,38.321289,-122.3435767
CA-W-2869,GEORGE O. HENDRY,HENDRY RANCH WINERY,3104 REDWOOD RD,NAPA,CA,94558,NAPA,38.321289,-122.3435767
CA-W-17366,MIKE AND MOLLY HENDRY,MIKE AND MOLLY HENDRY WINE COMPANY,3104 REDWOOD RD,NAPA,CA,94558,NAPA,38.321289,-122.3435767
CA-W-21382,DRAGON SPIRITZ VINEYARD,DRAGON SPIRITZ VINEYARD,3106 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3488982,-122.282978
CA-W-15820,"MCCRORIE FAMILY VINEYARD, LLC",MCCRORIE FAMILY VINEYARD,3106 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3488982,-122.282978
CA-W-2678,"RAZI'S WINERY, LLC",RAZI'S WINERY,3106 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3488982,-122.282978
CA-W-22533,"STRALA VINEYARDS, LLC",STRALA VINEYARDS,3106 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3488982,-122.282978
CA-W-21554,TOD M. RATFIELD AND KRISTINE M. GROMACKI PARTNERSHIP,RATFIELD WINE VENTURES,3108 SILVERADO TRL,NAPA,CA,94558,NAPA,38.3486992,-122.2835695
CA-W-21865,ARCHIUM CELLARS LLC,ARCHIUM CELLARS,31111 VIA COLINAS,WESTLAKE VILLAGE,CA,91362,LOS ANGELES,34.1538399,-118.8024163
CA-W-21989,"WORLD WINE SOURCE & EDUCATION, LLC",RANCHO SANTIAGO VINEYARD,31111 VIA COLINAS,WESTLAKE VILLAGE,CA,91362,LOS ANGELES,34.1538399,-118.8024163
CA-W-23609,JEFFREY DAVID CANTER,S AND J CELLARS,31111 VIA COLINAS,WESTLAKE VILLAGE,CA,91362,LOS ANGELES,34.1538399,-118.8024163
CA-W-21966,"TRIUNFO CREEK, LLC",TRIUNFO CREEK VINEYARDS,31111 VIA COLINAS,WESTLAKE VILLAGE,CA,91362,LOS ANGELES,34.1538399,-118.8024163
CA-W-17317,"J PILAR WINERY, INC",JPILAR WINERY,3113 CALLE ALLEJANDRO,JAMUL,CA,91935,SAN DIEGO,32.7099067,-116.8775758
CA-W-17150,"NELS R. LARSON & CHRISTINE A. O'NEILL, ALBIREO ENDEAVORS, GENERAL",ALBIREO VINEYARDS,31141 ROCKY OAKS RD,MANTON,CA,96059,SHASTA,40.4555085,-121.8947881
CA-W-23973,SMOOCH BEVERAGES USA INC,SMOOCH BEVERAGES USA,31220 LABAYA DR UNIT 115,WESTLAKE VILLAGE,CA,91362,LOS ANGELES,34.1557324,-118.8032948
CA-W-22065,"ANIMO, L.P.",ANIMO,3125 N SAINT HELENA HWY,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-23737,"MONTGOMERY VINEYARD, INC.",MONTGOMERY VINEYARD,3125 N SAINT HELENA HWY,SAINT HELENA,CA,94574,,38.5280744,-122.5025304
CA-W-23736,HOLLSTED THOMAS COX,CASTLEVALE,3125 N ST HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-22705,"GALLICA WINES, LLC",GALLICA WINERY,3125 N ST. HELENA HWY,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-23574,THE VINEYARD HOUSE LLC,THE VINEYARD HOUSE,3125 N ST. HELENA HWY,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-23790,"ANNADEL VINEYARD PARTNERS (DE), LLC",WESTWOOD WINERY,3125 SAINT HELENA HIGHWAY NORTH,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-21508,MICHAEL DESANTIS & SCOTTI STARK,HARUMPH WINES,3125 SAINT HELENA HWY N,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-21470,"MONTAGU WINES, LLC",MONTAGU WINES,3125 SAINT HELENA HWY N,SAINT HELENA,CA,94574,CA,38.5280744,-122.5025304
CA-W-23284,"PEIRSON MEYER, LLC",PEIRSON MEYER,3125 SAINT HELENA HWY N,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-23141,AILERON RANCH INC,AILERON RANCH,3125 ST HELENA HWY,ST HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-22536,"LITTLE CREEK VINEYARD, LLC",ARROW & BRANCH,3125 ST HELENA HWY N,ST HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-21054,"BEVAN CELLARS, LLC",BEVAN CELLARS,3125 ST HELENA HWY N,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-22853,"FOURTH LEAF WINES, LLC",FOURTH LEAF WINES,3125 ST HELENA HWY N,ST HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-22662,"AEQUITAS VINEYARDS, LLC",AEQUITAS VINEYARDS,3125 ST. HELENA HWY,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-15827,"MODUS OPERANDI CELLARS, LLC",MODUS OPERANDI CELLARS,3125 ST. HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-15327,"CAB4TEN, LLC",PARALLEL WINES,3125 ST. HELENA HWY,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-17544,"CAIRDEAN VINEYARDS, LLC",BRASSWOOD CELLARS,3125 ST. HELENA HWY N,SAINT HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-21386,"HABER FAMILY VINEYARDS, LLC",HABER FAMILY VINEYARDS,3125 ST. HELENA HWY N,ST. HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-2843,"LADERA WINERY, LLC",LADERA WINERY,3125 ST. HELENA HWY N.,ST HELENA,CA,94574,NAPA,38.5280744,-122.5025304
CA-W-22569,"VIN DE ZO, LLC",ALMA ROSA WINERY & VINEYARDS,313 N 9TH ST,LOMPOC,CA,93436,SANTA BARBARA,34.6426009,-120.4385986
CA-W-23109,"KALAWASHAQ' WINE CELLARS, INC.",KALAWASHAQ' WINE CELLARS,313 N F ST,LOMPOC,CA,93436,SANTA BARBARA,34.6425452,-120.4554614
CA-W-20393,"AMICI CELLARS, INC.",AMICI,3130 OLD LAWLEY TOLL RD,CALISTOGA,CA,94515,NAPA,38.6116286,-122.5924858
CA-W-20233,"PALISADES WINE COMPANY, LLC",PALISADES WINE COMPANY,3130 OLD LAWLEY TOLL RD,CALISTOGA,CA,94515,NAPA,38.6116286,-122.5924858
CA-W-21881,CHRISTIAN GARVIN,VINO VAN,3130 SKYWAY DR UNIT 103,SANTA MARIA,CA,93455,SANTA BARBARA,34.9032475,-120.4491384
CA-W-16407,J. IMBIMBO FAMILY WINERY INC.,J. IMBIMBO FAMILY WINERY,3134 COFFEY LN,SANTA ROSA,CA,95403,SONOMA,38.4675087,-122.7419053
CA-W-23173,"WENTWORTH VINEYARD AND RANCH, LLC",WENTWORTH VINEYARDS,31351 PHILO GREENWOOD RD,ELK,CA,95432,MENDOCINO,39.1329555,-123.6493522
CA-W-3235,JASON J. AND MOLLY N. DREW,DREW FAMILY CELLARS,31351 PHILO-GREENWOOD RD,ELK,CA,95432,MENDOCINO,39.1329555,-123.6493522
CA-W-15960,"CHIARELLA WINES, L.L.C.",CHIARELLA WINES,3136 MEACHAM RANCH RD,ANGELS CAMP,CA,95222,CALAVERAS,38.0993259,-120.6077952
CA-W-17566,"BLACK CORDON VINEYARD, LLC",BLACK CORDON VINEYARDS,3148 SODA CANYON RD,NAPA,CA,94558,,38.431053,-122.294381
CA-W-22026,"TRIUMPH BEVERAGE COMPANY, LLC",TRIUMPH BEVERAGE COMPANY,3148 SODA CANYON RD,NAPA,CA,94558,NAPA,38.431053,-122.294381
CA-W-23597,MADISON VINEYARDS INC,MADISON VINEYARDS,3150 REED AVE,LIVERMORE,CA,94550,ALAMEDA,37.6529002,-121.7563891
CA-W-1627,"ASV WINES, INC.",ASV WINES,31502 PETERSON RD,MC FARLAND,CA,93250,KERN,35.7049101,-119.2323054
CA-W-17427,"HANDLEY CELLARS LIMITED PARTNERSHIP, HC GP INC., GENERAL PARTNER",HANDLEY CELLARS,3151 HIGHWAY 128,PHILO,CA,95466,MENDOCINO,39.1158715,-123.5133847
CA-W-2223,REPUBLIC WINE COMPANY,GREENSTONE WINERY,3151 HIGHWAY 88,IONE,CA,95640,AMADOR,38.3129153,-120.9663449
CA-W-21237,SUPER PINOT LLC,HARMONIQUE WINE,3155 128 HWY,PHILO,CA,95466,,39.1215339,-123.518876
CA-W-3201,NICK ANGELO BUTTITTA,ROSA D'ORO VINEYARDS,3155 MERRITT RD,KELSEYVILLE,CA,95451,LAKE,38.9813196,-122.8539059
CA-W-1900,"DAVID, JEANETTE, AARON, AND ERIK BADER",PHOENIX WINERY,3175 DRY CREEK RD,NAPA,CA,94558,NAPA,38.3385853,-122.3507604
CA-W-3514,THE WINE GROUP LLC,FRANZIA/MCFARLAND,31795 WHISLER RD,MC FARLAND,CA,93250,KERN,35.640058,-119.211834
CA-W-23285,LIONSGATE ESTATE & VINEYARD LLC,FORD'S GARAGE WINERY - LIONSGATE ESTATE WINERY,31809 PASEO LINDO,BONSALL,CA,92003,SAN DIEGO,33.2906918,-117.2467827
CA-W-2997,RONALD G. AND SUSAN E. ADAMS,ADAMS RIDGE,3181 KINGSTON AVE,NAPA,CA,94558,NAPA,38.306582,-122.3208051
CA-W-21671,CALIFORNIA FRUIT WINE CORP.,CALIFORNIA FRUIT WINE COMPANY,3186 LIONSHEAD AVE STE 150,CARLSBAD,CA,92010,SAN DIEGO,33.1329586,-117.2388464
CA-W-20525,LINDSEY SHAW AND JASON SHAW,BJORN MEAD,319 BANEBERRY CT,WATERFORD,CA,95386,,37.6425017,-120.7523938
CA-W-16418,THVS CORPORATION,AXR WINERY,3199 ST. HELENA HWY N,ST. HELENA,CA,94574,NAPA,38.5307912,-122.5047642
CA-W-16976,ADAM C. CARRUTH,CARRUTH CELLARS,320 S CEDROS AVE,SOLANA BEACH,CA,92075,SAN DIEGO,32.9889566,-117.2694946
CA-W-16875,KENZO ESTATE INC,KENZO ESTATE,3200 MONTICELLO RD,NAPA,CA,94558,NAPA,38.3544259,-122.2039945
CA-W-15024,ROYAL WINE CORPORATION,HERZOG WINE CELLARS CO.,3201 CAMINO DEL SOL,OXNARD,CA,93030,VENTURA,34.2054602,-119.1305229
CA-W-23634,DAMILY LLC,DAMILY,3201 CORTE MALPASO STE 310,CAMARILLO,CA,93012,VENTURA,34.2224951,-119.0267449
CA-W-22144,"FOLEY FAMILY WINES, INC.",CHALONE VINEYARD,32020 STONEWALL CANYON RD,SOLEDAD,CA,93960,MONTEREY,36.4702162,-121.2299504
CA-W-23511,DELFINO FARMS LLC,EDIO VINEYARDS,3205 N CANYON RD,CAMINO,CA,95709,EL DORADO,38.756608,-120.721867
CA-W-16342,KNEDLER FAMILY REVOCABLE TRUST,SHASTA DAISY VINEYARD,32055 FORWARD RD,MANTON,CA,96059,TEHAMA,40.4320409,-121.8399873
CA-W-15091,GREEN AND RED VINEYARD LLC,GREEN & RED VINEYARD,3208 CHILES POPE VALLEY RD,SAINT HELENA,CA,94574,NAPA,38.5341066,-122.3391695
CA-W-15775,DAVID MICHAEL AND REBECCA ELLEN COREY,CORE WINE COMPANY,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA,34.6429134,-120.4533754
CA-W-24018,JONATHAN IBARRA,FIN CELLARS,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA,34.6429134,-120.4533754
CA-W-23693,JVSTITIA WINE LIMITED LIABILITY COMPANY DBA HOLLOW WINES,HOLLOW WINES,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA,34.6429134,-120.4533754
CA-W-17230,"JALAMA WINES, LLC",JALAMA WINES,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA,34.6429134,-120.4533754
CA-W-22067,KUGLER WINES LLC,KUGLER WINES,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA COUNTY,34.6429134,-120.4533754
CA-W-22297,STEPHEN BRIDGE,LOMPOC WINE FACTORY,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA,34.6429134,-120.4533754
CA-W-23765,TRIPP WINES LLC,TRIPP WINES LLC,321 N D ST,LOMPOC,CA,93436,,34.6429134,-120.4533754
CA-W-22333,ANGELA SOLENO,TURIYA WINES,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA,34.6429134,-120.4533754
CA-W-1162,"N.C.W.G., INC.",NEVADA CITY WINERY,321 SPRING ST,NEVADA CITY,CA,95959,NEVADA,39.2620746,-121.0198471
CA-W-15150,"LAVENDER RIDGE VINEYARD, INC.",LAVENDER RIDGE VINEYARD,3210 MAIN ST,VALLECITO,CA,95251,CALAVERAS,38.0916976,-120.4724631
CA-W-16872,RICHARD SCHMIDT,MOOSE MOUNTAIN VINEYARDS,3210 PASEO VISTA AVE,SAN MARTIN,CA,95046,SANTA CLARA,37.1192808,-121.572008
CA-W-16414,BROVELLI-BETTINI LLC,BROVELLI-BETTINI WINERY,3211 TWIN OAKS DR,NAPA,CA,94558,NAPA,38.2962695,-122.3411526
CA-W-15763,ALAIN RENEE TEUTSCHMANN,MOUNT TEHAMA WINERY,32165 FORWARD RD,MANTON,CA,96059,TEHAMA,40.4269303,-121.8379125
CA-W-21576,"LONE MADRONE, A CALIFORNIA CORPORATION",BRISTOL'S CIDER HOUSE,3220 EL CAMINO REAL,ATASCADERO,CA,93422,CA,35.5049809,-120.6916782
CA-W-17648,"LONE MADRONE, A CALIFORNIA CORPORATION",LONE MADRONE,3220 EL CAMINO REAL,ATASCADERO,CA,93422,SAN LUIS OBISPO,35.5049809,-120.6916782
CA-W-23572,"SMALL BARN WINERY, LLC",SMALL BARN WINERY,3220 EL CAMINO REAL,ATASCADERO,CA,93422,,35.5049809,-120.6916782
CA-W-17210,"SAN LORENZO WINERY, LLC",SAN LORENZO WINERY,3220 PASSALACQUA RD,HEALDSBURG,CA,95448,SONOMA,38.6404,-122.852508
CA-W-3033,"NEW VAVIN, INC.",EHLERS ESTATE,3222 EHLERS LN,SAINT HELENA,CA,94574,NAPA,38.5320484,-122.4981544
CA-W-23633,"VDC WINE, LLC",VDC WINE,3225 E FOOTHILL BLVD,PASADENA,CA,91107,LOS ANGELES COUNTY,34.150301,-118.0838164
CA-W-928,"HENRY MICHAEL DONATONI, JR.",DONATONI WINERY,3225 TOWNSHIP RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5709071,-120.7562325
CA-W-17623,"STONECUSHION, INC.",PEZZI-KING,3225 W DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.641043,-122.9135885
CA-W-23732,PAUMA VISTA VINEYARD LLC,PAUMA VISTA VINEYARD,32261 DUNCAN TER,VALLEY CENTER,CA,92082,SAN DIEGO,33.2978562,-117.0220538
CA-W-23426,"CARRUTH CELLARS, LLC",CARRUTH CELLARS,3229 ROYMAR RD,OCEANSIDE,CA,92058,SAN DIEGO,33.216474,-117.3487019
CA-W-23425,STEVEN MICHALISZYN,PROPAGANDA WINES,3229 ROYMAR RD,OCEANSIDE,CA,92058,,33.216474,-117.3487019
CA-W-2884,LONG CREEK WINERY LLC,LONG CREEK WINERY,323 WARD BLVD,OROVILLE,CA,95966,BUTTE,39.5159919,-121.491452
CA-W-15709,"RED SOLES, LLC",SEGUNDA VIDA,3230 OAKDALE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.5667407,-120.7525285
CA-W-17619,KIMBERLY SMITH,LA MONTAGNE,3230 RIVERSIDE AVE #190,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.648065,-120.6892315
CA-W-15911,JOHN P. ANDERSON,ST. HILAIRE WINERY,3230 RIVERSIDE AVE #190,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.648065,-120.6892315
CA-W-16958,"RED ZEPPELIN WINERY, INC.",RED ZEPPELIN WINERY,3230 RIVERSIDE AVE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.648156,-120.689319
